stop_id,stop_name,route_id,hour,is_weekend,is_raining,is_holiday,peak_period,station_pressure,event_intensity,headway_minutes,occupancy_percent,occupancy_level
AG8,PLAZA RAKYAT,AG,17,0,0,0,2,1,0,6,63.68,4
KG21,COCHRANE,MRT,22,0,0,0,0,0,0,12,44.22,3
PY39,CYBERJAYA UTARA,PYL,23,0,0,0,0,0,0,10,35.82,3
AG2,SENTUL,AG,17,1,0,0,1,0,0,8,34.75,3
MR3,MAHARAJALELA,MR,20,0,0,0,0,0,0,13,39.61,3
MR2,TUN SAMBANTHAN,MR,12,1,1,0,1,0,0,8,30.89,2
PY20,AMPANG PARK,PYL,20,0,0,0,0,0,0,14,45.36,3
PY39,CYBERJAYA UTARA,PYL,5,1,1,0,0,0,0,11,32.56,3
PY31,SERDANG RAYA UTARA,PYL,0,0,0,0,0,0,0,11,41.26,3
AG7,MASJID JAMEK,AG,19,0,0,0,0,4,1,9,65.19,4
KJ10,KLCC,KJ,18,0,0,0,2,3,1,5,88.43,5
KG10,TAMAN TUN DR ISMAIL,MRT,22,1,1,0,0,0,0,10,32.11,3
PY16,SENTUL BARAT,PYL,15,0,0,0,0,0,0,7,39.06,3
KG31,BUKIT DUKUNG,MRT,3,1,0,0,0,0,0,11,28.45,2
KJ35,ALAM MEGAH,KJ,4,0,0,0,0,0,0,11,40.16,3
SP27,BANDAR PUTERI,PH,13,0,0,0,0,0,0,10,32.55,3
PY31,SERDANG RAYA UTARA,PYL,16,0,0,0,1,0,0,7,37.51,3
KG28,SRI RAYA,MRT,5,0,1,0,0,0,0,16,62.75,4
SP11,CHAN SOW LIN,PH,13,0,1,0,0,1,0,9,55.32,3
PY29,SUNGAI BESI,PYL,20,0,0,0,0,1,0,15,58.08,4
AG1,SENTUL TIMUR,AG,23,1,0,0,0,0,0,12,38.06,3
BRT2,MENTARI,BRT,3,0,1,0,0,0,0,14,45.49,3
KJ28,SUBANG JAYA,KJ,22,1,0,0,0,0,0,10,25.07,2
PY04,SUNGAI BULOH,PYL,0,0,0,0,0,0,1,14,57.02,3
KG17,MERDEKA,MRT,22,0,1,0,0,1,0,10,56.32,3
AG18,AMPANG,AG,20,0,0,0,0,0,0,10,47.1,3
SP4,PWTC,PH,19,0,0,0,0,0,0,10,43.66,3
AG3,TITIWANGSA,AG,2,0,0,0,0,4,0,10,60.19,4
KG30,BATU 11 CHERAS,MRT,4,0,0,0,0,0,0,13,47.65,3
BRT5,SunU-Monash,BRT,5,0,1,0,0,0,0,15,59.2,4
KJ1,GOMBAK,KJ,0,0,1,0,0,0,0,15,44.32,3
PY10,KEPONG BARU,PYL,12,0,0,0,0,0,0,10,35.44,3
SP14,BANDAR TUN RAZAK,PH,1,0,1,0,0,0,0,14,42.9,3
AG2,SENTUL,AG,22,1,0,0,0,0,0,18,51.05,3
KG30,BATU 11 CHERAS,MRT,20,1,0,0,1,0,0,8,29.87,2
KJ1,GOMBAK,KJ,18,1,0,0,1,0,0,9,27.52,2
AG13,MALURI,AG,4,0,0,0,0,1,0,11,52.63,3
KJ27,CGC GLENMARIE,KJ,0,0,1,0,0,0,1,14,58.03,4
KG23,TAMAN PERTAMA,MRT,16,0,0,0,1,0,0,9,50.3,3
SP7,MASJID JAMEK,PH,15,1,0,0,1,4,1,11,81.24,4
SP19,AWAN BESAR,PH,22,1,0,0,0,0,0,10,28.52,2
KJ32,TAIPAN,KJ,23,0,0,0,0,0,0,13,46.74,3
KG16,PASAR SENI,MRT,16,1,0,0,1,4,2,7,79.88,4
AG14,PANDAN JAYA,AG,14,1,0,0,1,0,0,10,39.72,3
AG16,CEMPAKA,AG,15,0,0,0,0,0,0,12,42.28,3
SP26,TAMAN PERINDUSTRIAN PUCHONG,PH,19,1,0,0,1,0,0,12,32.44,3
PY37,PUTRA PERMAI,PYL,12,0,1,0,0,0,0,9,41.28,3
KJ7,DATO' KERAMAT,KJ,2,0,0,0,0,0,0,16,50.21,3
SP11,CHAN SOW LIN,PH,1,0,0,0,0,1,0,12,54.34,3
KJ22,TAMAN PARAMOUNT,KJ,12,0,0,0,0,0,0,7,41.03,3
KJ10,KLCC,KJ,12,1,0,0,1,3,2,8,74.66,4
PY39,CYBERJAYA UTARA,PYL,19,0,0,0,2,0,0,5,51.97,3
PY01,KWASA DAMANSARA,PYL,1,0,0,0,0,1,0,16,57.09,3
SP31,PUTRA HEIGHTS,PH,4,0,1,0,0,1,1,17,83.92,5
AG1,SENTUL TIMUR,AG,13,1,0,0,1,0,0,10,34.23,3
AG6,BANDARAYA - UOB,AG,17,1,1,0,1,0,0,8,36.94,3
KJ4,SRI RAMPAI,KJ,5,0,0,0,0,0,0,10,38.52,3
KJ25,LEMBAH SUBANG,KJ,20,0,0,0,0,0,0,15,50.34,3
PY04,SUNGAI BULOH,PYL,0,1,0,0,0,0,0,14,39.49,3
SP7,MASJID JAMEK,PH,1,0,0,0,0,4,0,14,71.5,4
PY28,TAMAN NAGA EMAS,PYL,15,1,0,0,1,0,0,10,33.65,3
PY03,KAMPUNG SELAMAT,PYL,16,0,1,0,1,0,0,7,47.75,3
BRT6,SOUTH QUAY-USJ 1,BRT,14,0,0,0,0,0,0,11,33.83,3
KG22,MALURI,MRT,3,1,0,0,0,1,0,14,46.55,3
KJ21,ASIA JAYA,KJ,23,1,1,0,0,0,0,12,43.14,3
KJ33,WAWASAN,KJ,0,0,0,0,0,0,1,11,55.07,3
BRT3,SUNWAY LAGOON,BRT,5,0,0,0,0,0,0,12,42.78,3
BRT3,SUNWAY LAGOON,BRT,1,0,0,0,0,0,0,16,45.58,3
PY34,UPM,PYL,19,1,0,0,1,0,0,9,36.36,3
KG29,BANDAR TUN HUSSEIN ONN,MRT,15,0,0,0,0,0,0,9,30.65,2
AG4,PWTC,AG,0,1,0,0,0,0,0,16,29.74,2
AG3,TITIWANGSA,AG,2,0,1,0,0,4,1,13,75.72,4
KJ19,UNIVERSITI,KJ,2,1,0,0,0,0,0,12,31.85,2
PY29,SUNGAI BESI,PYL,13,1,0,0,1,1,0,8,38.79,3
PY27,KUCHAI,PYL,12,0,1,0,0,0,0,9,50.19,3
PY07,SRI DAMANSARA SENTRAL,PYL,12,1,0,0,1,0,0,11,40.58,3
PY09,METRO PRIMA,PYL,22,0,0,0,0,0,0,10,49.28,3
KG26,TAMAN CONNAUGHT,MRT,19,0,1,0,0,0,0,10,55.0,3
AG14,PANDAN JAYA,AG,12,1,0,0,1,0,0,7,29.14,2
AG7,MASJID JAMEK,AG,14,0,0,0,0,4,0,8,60.6,4
AG12,MIHARJA,AG,5,0,0,0,0,0,0,12,37.0,3
SP4,PWTC,PH,19,0,1,0,2,0,1,6,63.95,4
KJ4,SRI RAMPAI,KJ,15,0,1,0,0,0,0,8,42.12,3
PY37,PUTRA PERMAI,PYL,0,0,0,0,0,0,0,14,39.98,3
PY16,SENTUL BARAT,PYL,4,0,0,0,0,0,0,12,44.35,3
SP3,TITIWANGSA,PH,12,1,0,0,1,4,1,8,64.47,4
AG18,AMPANG,AG,19,0,1,0,2,0,0,5,64.42,4
SP1,SENTUL TIMUR,PH,21,0,0,0,0,0,0,14,46.42,3
KJ5,SETIAWANGSA,KJ,13,0,0,0,0,0,0,9,35.27,3
SP31,PUTRA HEIGHTS,PH,13,0,0,0,0,1,0,7,50.35,3
PY12,SRI DELIMA,PYL,18,0,1,0,3,0,0,5,69.08,4
PY22,CONLAY,PYL,12,0,0,0,0,0,0,11,41.12,3
MR5,IMBI,MR,3,1,1,0,0,0,0,17,40.95,3
PY40,CYBERJAYA CITY CENTRE,PYL,17,1,1,0,1,0,0,10,41.86,3
KG20,TUN RAZAK EXCHANGE,MRT,1,1,0,0,0,4,0,15,53.58,3
SP7,MASJID JAMEK,PH,19,0,0,0,2,4,1,5,98.42,5
KJ15,KL SENTRAL - REDONE,KJ,4,0,1,0,0,4,0,15,86.16,5
MR7,RAJA CHULAN,MR,19,0,0,0,2,0,0,5,46.48,3
SP1,SENTUL TIMUR,PH,19,1,0,0,1,0,0,11,32.13,3
SP21,ALAM SUTERA,PH,23,1,0,0,0,0,0,14,34.66,3
KJ18,KERINCHI,KJ,1,0,0,0,0,0,0,14,45.1,3
KJ11,KAMPUNG BARU - CBP COOPBANK PERTAMA,KJ,23,0,0,0,0,0,0,11,40.0,3
KG23,TAMAN PERTAMA,MRT,3,0,0,0,0,0,0,14,50.61,3
PY23,TUN RAZAK EXCHANGE,PYL,19,1,1,0,1,4,1,10,85.46,5
KJ11,KAMPUNG BARU - CBP COOPBANK PERTAMA,KJ,22,0,0,0,0,0,0,15,44.82,3
PY32,SERDANG RAYA SELATAN,PYL,12,0,0,0,0,0,0,10,41.19,3
MR6,BUKIT BINTANG,MR,12,0,1,0,0,3,0,11,68.13,4
KJ27,CGC GLENMARIE,KJ,21,1,1,0,1,0,0,7,35.38,3
PY34,UPM,PYL,3,0,0,0,0,0,0,14,50.44,3
AG4,PWTC,AG,13,0,0,0,0,0,0,9,34.13,3
BRT5,SunU-Monash,BRT,18,0,0,0,2,0,0,8,57.74,3
KJ36,SUBANG ALAM,KJ,19,1,1,0,1,0,0,9,36.39,3
KJ1,GOMBAK,KJ,16,0,0,0,2,0,1,4,51.38,3
PY09,METRO PRIMA,PYL,19,1,1,0,1,0,0,8,46.17,3
SP7,MASJID JAMEK,PH,2,0,0,0,0,4,0,10,69.36,4
KG26,TAMAN CONNAUGHT,MRT,17,0,0,0,2,0,1,6,69.12,4
PY21,PERSIARAN KLCC,PYL,4,1,0,0,0,3,0,13,45.07,3
MR10,CHOW KIT,MR,22,0,0,0,0,0,0,15,42.42,3
KG15,MUZIUM NEGARA,MRT,19,1,0,0,1,0,0,10,37.16,3
KJ36,SUBANG ALAM,KJ,13,0,0,0,0,0,0,10,32.8,3
KG23,TAMAN PERTAMA,MRT,14,0,0,0,0,0,0,9,39.41,3
KJ5,SETIAWANGSA,KJ,16,0,0,0,2,0,0,6,56.82,3
KJ27,CGC GLENMARIE,KJ,13,1,0,0,1,0,0,7,30.28,2
PY09,METRO PRIMA,PYL,5,0,0,0,0,0,0,10,41.23,3
KJ31,USJ 7,KJ,22,0,0,0,0,1,0,13,53.91,3
KG08,MUTIARA DAMANSARA,MRT,19,0,0,0,2,0,0,5,55.8,3
AG17,CAHAYA,AG,23,0,0,0,0,0,0,12,48.02,3
KJ26,ARA DAMANSARA,KJ,20,0,0,0,0,0,0,16,45.46,3
PY27,KUCHAI,PYL,14,0,0,0,0,0,1,10,54.29,3
SP6,BANDARAYA - UOB,PH,15,0,0,0,0,0,0,8,40.27,3
KG13,PUSAT BANDAR DAMANSARA,MRT,13,0,0,0,0,0,0,9,34.89,3
AG9,HANG TUAH,AG,23,0,0,0,0,4,0,11,67.17,4
KG29,BANDAR TUN HUSSEIN ONN,MRT,3,1,1,0,0,0,0,16,41.05,3
SP31,PUTRA HEIGHTS,PH,3,0,0,0,0,1,0,11,55.8,3
PY06,SRI DAMANSARA BARAT,PYL,14,0,1,0,0,0,0,9,41.64,3
KG23,TAMAN PERTAMA,MRT,14,1,0,0,1,0,0,10,33.57,3
KG27,TAMAN SUNTEX,MRT,18,0,0,1,2,0,0,5,65.22,4
KJ22,TAMAN PARAMOUNT,KJ,1,0,1,0,0,0,0,10,46.45,3
SP29,PUCHONG PRIMA,PH,13,0,0,0,0,0,0,10,37.82,3
SP12,CHERAS,PH,2,1,1,0,0,0,0,17,53.8,3
SP8,PLAZA RAKYAT,PH,0,0,0,0,0,1,0,17,69.27,4
KJ10,KLCC,KJ,0,0,0,0,0,3,0,12,56.75,3
SP16,SUNGAI BESI,PH,23,0,0,0,0,1,0,11,48.33,3
KJ36,SUBANG ALAM,KJ,3,0,0,0,0,0,0,12,35.96,3
KG23,TAMAN PERTAMA,MRT,18,0,0,0,3,0,0,3,62.2,4
KJ31,USJ 7,KJ,16,0,0,0,2,1,0,6,71.44,4
PY28,TAMAN NAGA EMAS,PYL,0,0,0,0,0,0,0,10,34.51,3
KJ20,TAMAN JAYA,KJ,21,0,0,0,0,0,0,11,38.4,3
PY14,KENTOMEN,PYL,16,1,1,0,1,0,0,7,34.22,3
KJ37,PUTRA HEIGHTS,KJ,15,0,0,0,0,1,0,7,37.94,3
KJ36,SUBANG ALAM,KJ,12,0,0,0,0,0,0,7,32.72,3
KG04,KWASA DAMANSARA,MRT,18,0,0,0,2,1,0,4,63.28,4
KG25,TAMAN MUTIARA,MRT,4,0,0,0,0,0,0,16,58.4,4
PY19,RAJA UDA,PYL,13,0,0,0,0,0,0,8,32.13,3
MR3,MAHARAJALELA,MR,13,1,1,0,1,0,0,11,40.04,3
AG2,SENTUL,AG,5,0,0,0,0,0,0,16,56.05,3
SP17,BUKIT JALIL,PH,19,0,0,0,0,2,0,8,48.34,3
SP17,BUKIT JALIL,PH,3,0,0,0,0,2,0,12,53.79,3
SP20,MUHIBBAH,PH,18,0,1,0,3,0,0,5,70.17,4
PY33,SERDANG JAYA,PYL,4,0,0,0,0,0,0,14,48.56,3
PY20,AMPANG PARK,PYL,23,0,0,0,0,0,0,10,33.85,3
AG4,PWTC,AG,1,0,1,0,0,0,0,11,44.47,3
PY17,TITIWANGSA,PYL,15,0,0,0,0,4,0,11,73.11,4
BRT5,SunU-Monash,BRT,2,0,0,0,0,0,0,12,38.82,3
SP29,PUCHONG PRIMA,PH,4,1,1,0,0,0,0,18,50.0,3
KJ18,KERINCHI,KJ,23,0,0,0,0,0,0,16,44.17,3
PY41,PUTRAJAYA SENTRAL,PYL,0,1,0,0,0,0,0,12,35.37,3
KG05,KWASA SENTRAL,MRT,20,0,1,0,0,0,0,16,58.18,4
MR9,MEDAN TUANKU,MR,13,0,0,0,0,0,0,12,44.45,3
KG14,SEMANTAN,MRT,20,0,1,0,0,0,0,14,50.94,3
MR11,TITIWANGSA,MR,17,0,0,0,2,4,1,5,92.65,5
KJ1,GOMBAK,KJ,18,1,0,0,1,0,0,7,27.16,2
KJ13,MASJID JAMEK,KJ,2,1,1,0,0,4,0,15,69.7,4
SP1,SENTUL TIMUR,PH,17,0,0,0,3,0,0,4,56.19,3
BRT2,MENTARI,BRT,1,1,1,0,0,0,0,10,29.42,2
MR10,CHOW KIT,MR,0,1,1,0,0,0,0,10,25.06,2
SP29,PUCHONG PRIMA,PH,15,1,0,0,1,0,0,10,38.62,3
AG14,PANDAN JAYA,AG,22,0,1,0,0,0,0,11,45.22,3
KJ20,TAMAN JAYA,KJ,0,0,0,0,0,0,0,10,37.02,3
KJ27,CGC GLENMARIE,KJ,22,0,1,0,0,0,0,16,56.37,3
SP15,BANDAR TASIK SELATAN,PH,15,0,0,0,0,2,0,11,42.45,3
PY13,KAMPUNG BATU,PYL,18,0,0,0,2,0,0,5,50.31,3
KG06,KOTA DAMANSARA,MRT,21,0,0,0,0,0,0,14,44.79,3
KG09,BANDAR UTAMA,MRT,13,0,1,0,0,3,0,10,70.14,4
KG04,KWASA DAMANSARA,MRT,17,1,0,0,1,1,0,8,41.24,3
AG2,SENTUL,AG,5,0,1,0,0,0,0,15,58.28,4
KG17,MERDEKA,MRT,5,0,0,0,0,1,1,15,68.01,4
BRT4,SUNMED,BRT,13,0,0,0,0,0,0,8,34.62,3
KJ13,MASJID JAMEK,KJ,3,0,0,0,0,4,0,18,85.14,5
PY27,KUCHAI,PYL,23,0,0,0,0,0,0,11,42.85,3
SP15,BANDAR TASIK SELATAN,PH,0,0,0,0,0,2,0,15,53.47,3
PY09,METRO PRIMA,PYL,21,0,1,0,0,0,0,10,50.14,3
KG33,SUNGAI JERNIH,MRT,17,1,0,0,1,0,0,10,42.22,3
PY11,JINJANG,PYL,17,1,0,0,1,0,0,11,30.84,2
KJ16,BANK RAKYAT BANGSAR,KJ,1,1,0,0,0,0,0,10,38.6,3
PY03,KAMPUNG SELAMAT,PYL,16,0,0,0,2,0,0,4,52.35,3
KG08,MUTIARA DAMANSARA,MRT,15,0,0,0,0,0,0,9,37.97,3
KJ21,ASIA JAYA,KJ,22,0,0,0,0,0,0,14,48.94,3
KJ33,WAWASAN,KJ,3,0,0,0,0,0,0,18,54.38,3
SP20,MUHIBBAH,PH,14,0,0,0,0,0,0,11,48.1,3
SP6,BANDARAYA - UOB,PH,3,0,0,0,0,0,0,11,46.34,3
MR5,IMBI,MR,12,1,0,0,1,0,0,11,36.75,3
KG18A,BUKIT BINTANG,MRT,14,0,0,0,0,3,0,9,62.08,4
KG25,TAMAN MUTIARA,MRT,19,0,1,0,0,0,0,9,48.23,3
KG08,MUTIARA DAMANSARA,MRT,15,1,1,0,1,0,0,9,41.25,3
PY10,KEPONG BARU,PYL,1,0,1,0,0,0,0,13,50.8,3
SP1,SENTUL TIMUR,PH,0,0,1,0,0,0,0,12,46.61,3
AG16,CEMPAKA,AG,21,0,0,0,0,0,0,18,60.24,4
BRT4,SUNMED,BRT,18,0,0,0,3,0,0,8,69.95,4
SP2,SENTUL,PH,1,1,1,0,0,0,1,10,41.91,3
PY41,PUTRAJAYA SENTRAL,PYL,20,1,0,0,1,0,0,7,36.31,3
PY01,KWASA DAMANSARA,PYL,21,0,0,0,0,1,0,10,45.71,3
MR1,KL SENTRAL,MR,13,0,0,0,0,4,0,11,73.33,4
MR3,MAHARAJALELA,MR,5,0,1,0,0,0,0,14,45.6,3
PY07,SRI DAMANSARA SENTRAL,PYL,19,0,0,0,0,0,0,8,43.22,3
MR5,IMBI,MR,3,1,0,0,0,0,0,11,28.54,2
PY33,SERDANG JAYA,PYL,14,0,0,0,0,0,0,8,39.6,3
PY08,SRI DAMANSARA TIMUR,PYL,13,1,0,0,1,0,0,11,46.83,3
PY22,CONLAY,PYL,4,1,1,0,0,0,0,15,38.98,3
BRT5,SunU-Monash,BRT,16,0,0,0,2,0,0,7,53.17,3
KJ26,ARA DAMANSARA,KJ,12,0,1,0,0,0,0,9,34.07,3
PY17,TITIWANGSA,PYL,17,0,0,0,3,4,1,5,100.0,5
KJ26,ARA DAMANSARA,KJ,17,1,0,0,1,0,0,10,25.06,2
PY15,JALAN IPOH,PYL,20,0,1,0,0,0,0,14,53.78,3
MR6,BUKIT BINTANG,MR,0,0,0,0,0,3,0,16,66.15,4
SP10,PUDU,PH,5,1,0,0,0,0,1,13,40.26,3
PY01,KWASA DAMANSARA,PYL,13,0,0,0,0,1,0,8,47.45,3
MR9,MEDAN TUANKU,MR,1,0,0,0,0,0,0,11,40.25,3
SP3,TITIWANGSA,PH,3,1,0,0,0,4,0,11,52.46,3
KJ18,KERINCHI,KJ,0,0,0,0,0,0,0,11,34.13,3
PY21,PERSIARAN KLCC,PYL,16,1,1,0,1,3,2,8,73.44,4
KJ2,TAMAN MELATI,KJ,12,0,1,0,0,0,0,7,39.7,3
MR10,CHOW KIT,MR,21,0,0,0,0,0,0,11,37.36,3
PY09,METRO PRIMA,PYL,4,0,1,0,0,0,0,10,54.68,3
PY06,SRI DAMANSARA BARAT,PYL,3,1,0,0,0,0,0,15,34.85,3
PY36,TAMAN EQUINE,PYL,21,0,0,0,0,0,0,15,50.22,3
SP1,SENTUL TIMUR,PH,5,0,0,1,0,0,0,12,40.97,3
BRT3,SUNWAY LAGOON,BRT,21,1,0,0,1,0,1,9,44.0,3
SP3,TITIWANGSA,PH,17,0,0,0,2,4,1,7,96.56,5
PY41,PUTRAJAYA SENTRAL,PYL,22,0,0,0,0,0,0,14,48.7,3
KJ32,TAIPAN,KJ,13,1,0,0,1,0,0,7,32.27,3
SP20,MUHIBBAH,PH,19,0,0,0,2,0,0,5,56.62,3
KG27,TAMAN SUNTEX,MRT,14,1,1,0,1,0,0,7,40.71,3
BRT1,SUNWAY-SETIA JAYA,BRT,3,0,0,0,0,0,0,18,51.93,3
SP13,SALAK SELATAN,PH,17,0,0,0,3,0,0,4,63.0,4
SP19,AWAN BESAR,PH,19,0,0,0,0,0,0,7,27.89,2
SP22,KINRARA,PH,20,0,1,0,0,0,0,14,53.79,3
KJ29,SS 15,KJ,17,0,0,0,3,2,0,4,77.91,4
PY05,DAMANSARA DAMAI,PYL,19,0,0,0,2,0,0,6,53.95,3
MR11,TITIWANGSA,MR,15,0,0,0,0,4,0,11,64.23,4
KJ31,USJ 7,KJ,19,1,1,0,1,1,0,7,48.05,3
KJ17,ABDULLAH HUKUM,KJ,18,0,0,0,2,3,1,4,81.54,4
KG28,SRI RAYA,MRT,16,1,0,0,1,0,0,10,44.13,3
SP25,PUSAT BANDAR PUCHONG,PH,18,1,0,0,1,0,0,12,33.05,3
KG28,SRI RAYA,MRT,0,1,0,0,0,0,1,16,54.12,3
PY22,CONLAY,PYL,14,0,0,0,0,0,0,11,37.27,3
AG16,CEMPAKA,AG,3,0,0,0,0,0,1,11,50.93,3
PY31,SERDANG RAYA UTARA,PYL,21,0,0,0,0,0,0,10,34.86,3
PY41,PUTRAJAYA SENTRAL,PYL,2,1,0,0,0,0,1,13,45.51,3
SP14,BANDAR TUN RAZAK,PH,23,0,1,0,0,0,0,15,46.24,3
AG12,MIHARJA,AG,21,1,1,0,1,0,0,9,40.33,3
SP6,BANDARAYA - UOB,PH,16,0,1,0,2,0,0,5,55.93,3
PY39,CYBERJAYA UTARA,PYL,22,0,0,0,0,0,0,11,37.3,3
SP20,MUHIBBAH,PH,17,0,0,0,2,0,0,6,60.94,4
SP5,SULTAN ISMAIL,PH,18,1,0,0,1,0,0,8,28.83,2
SP13,SALAK SELATAN,PH,22,0,0,0,0,0,0,14,46.47,3
PY09,METRO PRIMA,PYL,20,0,0,0,0,0,0,12,51.8,3
KG31,BUKIT DUKUNG,MRT,3,0,1,0,0,0,0,15,59.45,4
KJ27,CGC GLENMARIE,KJ,12,1,0,0,1,0,0,10,32.82,3
SP29,PUCHONG PRIMA,PH,3,1,0,0,0,0,0,13,29.83,2
KJ29,SS 15,KJ,0,0,1,0,0,2,0,18,70.19,4
KG24,TAMAN MIDAH,MRT,3,0,0,0,0,0,0,15,51.43,3
AG9,HANG TUAH,AG,17,1,0,0,1,4,1,12,77.95,4
AG17,CAHAYA,AG,22,1,0,0,0,0,0,12,31.87,2
KJ13,MASJID JAMEK,KJ,22,1,0,0,0,4,0,11,56.15,3
MR9,MEDAN TUANKU,MR,14,1,0,0,1,0,0,11,35.45,3
KG25,TAMAN MUTIARA,MRT,21,1,0,0,1,0,1,9,44.02,3
AG5,SULTAN ISMAIL,AG,12,1,0,0,1,0,0,12,29.46,2
SP25,PUSAT BANDAR PUCHONG,PH,23,0,0,0,0,0,0,10,35.62,3
SP9,HANG TUAH,PH,19,0,0,0,0,4,1,11,66.16,4
PY31,SERDANG RAYA UTARA,PYL,21,0,0,0,0,0,0,14,47.68,3
PY08,SRI DAMANSARA TIMUR,PYL,13,0,0,0,0,0,0,11,42.01,3
KJ33,WAWASAN,KJ,1,0,0,0,0,0,0,17,59.01,4
KJ19,UNIVERSITI,KJ,22,0,0,0,0,0,0,18,53.08,3
MR5,IMBI,MR,21,0,1,0,0,0,0,18,56.29,3
SP21,ALAM SUTERA,PH,0,1,1,0,0,0,0,11,34.91,3
KG07,SURIAN,MRT,12,0,1,0,0,0,0,8,50.04,3
SP16,SUNGAI BESI,PH,0,0,0,0,0,1,0,18,62.84,4
KG23,TAMAN PERTAMA,MRT,2,0,0,0,0,0,0,11,39.36,3
AG1,SENTUL TIMUR,AG,3,1,0,0,0,0,0,16,37.55,3
AG16,CEMPAKA,AG,12,0,0,0,0,0,0,10,37.62,3
SP11,CHAN SOW LIN,PH,20,0,0,0,0,1,0,14,54.22,3
KJ15,KL SENTRAL - REDONE,KJ,12,0,0,0,0,4,0,7,64.1,4
AG4,PWTC,AG,14,0,0,0,0,0,0,11,36.22,3
KG30,BATU 11 CHERAS,MRT,20,0,0,0,0,0,0,16,50.96,3
KG04,KWASA DAMANSARA,MRT,5,0,0,0,0,1,1,13,67.35,4
PY03,KAMPUNG SELAMAT,PYL,1,0,0,0,0,0,0,12,46.72,3
SP20,MUHIBBAH,PH,15,0,1,0,0,0,0,12,46.46,3
PY10,KEPONG BARU,PYL,17,0,1,0,3,0,0,5,71.36,4
KJ3,WANGSA MAJU,KJ,3,0,1,0,0,2,0,13,64.47,4
AG1,SENTUL TIMUR,AG,15,0,0,0,0,0,0,11,42.09,3
SP29,PUCHONG PRIMA,PH,4,0,0,0,0,0,0,18,56.0,3
PY10,KEPONG BARU,PYL,12,0,0,0,0,0,0,11,40.26,3
SP15,BANDAR TASIK SELATAN,PH,17,0,0,0,3,2,0,4,74.48,4
SP1,SENTUL TIMUR,PH,12,0,0,0,0,0,0,7,29.72,2
SP7,MASJID JAMEK,PH,3,0,1,0,0,4,0,16,80.21,4
PY16,SENTUL BARAT,PYL,3,0,0,0,0,0,0,15,53.35,3
KG12,PHILEO DAMANSARA,MRT,3,1,0,0,0,0,0,12,29.55,2
SP4,PWTC,PH,12,0,0,0,0,0,0,9,41.98,3
SP12,CHERAS,PH,5,0,0,0,0,0,0,15,55.95,3
BRT1,SUNWAY-SETIA JAYA,BRT,15,0,0,0,0,0,0,8,31.01,2
PY16,SENTUL BARAT,PYL,3,1,0,0,0,0,0,13,37.82,3
BRT2,MENTARI,BRT,12,0,0,0,0,0,0,9,32.2,3
SP26,TAMAN PERINDUSTRIAN PUCHONG,PH,17,1,0,0,1,0,0,8,28.83,2
PY22,CONLAY,PYL,13,1,1,0,1,0,0,9,42.21,3
MR11,TITIWANGSA,MR,1,0,0,0,0,4,0,14,65.53,4
AG3,TITIWANGSA,AG,16,0,0,0,1,4,0,11,66.02,4
MR11,TITIWANGSA,MR,5,0,0,0,0,4,1,10,64.23,4
PY01,KWASA DAMANSARA,PYL,19,1,1,0,1,1,0,8,41.71,3
KG14,SEMANTAN,MRT,14,1,0,0,1,0,0,9,38.87,3
KJ25,LEMBAH SUBANG,KJ,4,0,0,0,0,0,0,18,57.03,3
KJ21,ASIA JAYA,KJ,15,1,1,0,1,0,1,7,45.49,3
SP1,SENTUL TIMUR,PH,19,0,0,0,2,0,0,6,54.63,3
SP7,MASJID JAMEK,PH,4,0,1,0,0,4,0,10,73.7,4
PY18,HOSPITAL KUALA LUMPUR,PYL,2,1,0,0,0,0,0,13,35.01,3
AG3,TITIWANGSA,AG,18,0,0,0,2,4,1,7,84.93,5
SP16,SUNGAI BESI,PH,23,0,1,0,0,1,0,16,61.94,4
AG12,MIHARJA,AG,14,1,0,0,1,0,0,12,32.07,3
PY32,SERDANG RAYA SELATAN,PYL,20,0,0,0,0,0,0,11,45.91,3
KG16,PASAR SENI,MRT,13,0,0,0,0,4,0,8,67.25,4
PY05,DAMANSARA DAMAI,PYL,1,1,1,0,0,0,1,16,50.96,3
BRT5,SunU-Monash,BRT,13,0,1,0,0,0,0,10,48.91,3
BRT4,SUNMED,BRT,3,0,1,0,0,0,0,15,56.35,3
SP27,BANDAR PUTERI,PH,22,0,1,0,0,0,0,14,46.93,3
MR10,CHOW KIT,MR,21,1,0,0,1,0,0,10,34.11,3
KG18A,BUKIT BINTANG,MRT,13,0,0,0,0,3,0,10,61.79,4
PY09,METRO PRIMA,PYL,23,1,0,0,0,0,1,12,50.31,3
SP1,SENTUL TIMUR,PH,23,1,0,0,0,0,0,13,27.63,2
SP4,PWTC,PH,20,0,0,0,0,0,0,15,46.34,3
PY14,KENTOMEN,PYL,15,0,1,0,0,0,0,9,44.69,3
KJ4,SRI RAMPAI,KJ,3,0,0,0,0,0,0,12,43.29,3
AG11,CHAN SOW LIN,AG,4,0,0,0,0,1,0,15,50.47,3
PY28,TAMAN NAGA EMAS,PYL,20,0,1,0,0,0,1,10,52.69,3
KG04,KWASA DAMANSARA,MRT,2,0,0,0,0,1,1,10,59.61,4
AG13,MALURI,AG,19,0,0,0,2,1,1,7,70.94,4
KG26,TAMAN CONNAUGHT,MRT,5,0,0,0,0,0,0,11,44.35,3
